Vendor GSTIN,Vendor Name,Bill#,Bill Date,Item Total,IGST Amount,CGST Amount,SGST Amount,Cess,Bill Total,Destination State,Doc Type
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16143,2026-08-09,43459.71,7822.75,0.0,0.0,0.0,51282.46,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16144,2026-08-13,81951.32,0.0,7375.62,7375.62,0.0,96702.56,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16145,2026-08-05,116706.09,21007.1,0.0,0.0,0.0,137713.19,36,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16146,2026-08-12,153602.91,27648.52,0.0,0.0,0.0,181251.43,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16147,2026-08-03,148687.68,26763.78,0.0,0.0,0.0,175451.46,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16148,2026-08-01,35359.16,6364.65,0.0,0.0,0.0,41723.81,24,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16149,2026-08-06,140380.9,25268.56,0.0,0.0,0.0,165649.46,23,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16150,2026-08-03,82240.84,14803.35,0.0,0.0,0.0,97044.19,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16151,2026-08-07,139781.14,0.0,12580.3,12580.3,0.0,164941.74,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16152,2026-08-07,163350.44,29403.08,0.0,0.0,0.0,192753.52,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16153,2026-08-03,85019.56,15303.52,0.0,0.0,0.0,100323.08,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16154,2026-08-13,13460.83,2422.95,0.0,0.0,0.0,15883.78,23,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16155,2026-08-06,143576.14,25843.71,0.0,0.0,0.0,169419.85,06,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16156,2026-08-01,221398.61,39851.75,0.0,0.0,0.0,261250.36,19,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16157,2026-08-12,180731.21,0.0,16265.81,16265.81,0.0,213262.83,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16158,2026-08-08,20650.09,3717.02,0.0,0.0,0.0,24367.11,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16159,2026-08-03,42134.63,7584.23,0.0,0.0,0.0,49718.86,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16160,2026-08-03,235330.08,42359.41,0.0,0.0,0.0,277689.49,33,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16161,2026-08-02,189891.59,34180.49,0.0,0.0,0.0,224072.08,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16162,2026-08-06,24883.89,4479.1,0.0,0.0,0.0,29362.99,24,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16163,2026-08-13,22046.25,3968.32,0.0,0.0,0.0,26014.57,24,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16164,2026-08-09,20226.86,3640.83,0.0,0.0,0.0,23867.69,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16165,2026-08-11,198483.53,35727.04,0.0,0.0,0.0,234210.57,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16166,2026-08-03,139283.89,0.0,12535.55,12535.55,0.0,164354.99,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16167,2026-08-14,55777.37,10039.93,0.0,0.0,0.0,65817.3,24,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16168,2026-08-02,191877.2,34537.9,0.0,0.0,0.0,226415.1,07,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16169,2026-08-05,60712.06,10928.17,0.0,0.0,0.0,71640.23,23,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16170,2026-08-11,172462.87,0.0,15521.66,15521.66,0.0,203506.19,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16171,2026-08-01,162511.13,0.0,14626.0,14626.0,0.0,191763.13,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16172,2026-08-04,122279.84,0.0,11005.19,11005.19,0.0,144290.22,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16173,2026-08-04,190839.3,0.0,17175.54,17175.54,0.0,225190.38,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16174,2026-08-14,38729.91,6971.38,0.0,0.0,0.0,45701.29,07,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16175,2026-08-06,99943.69,17989.86,0.0,0.0,0.0,117933.55,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16176,2026-08-11,101973.15,18355.17,0.0,0.0,0.0,120328.32,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16177,2026-08-13,75961.65,13673.1,0.0,0.0,0.0,89634.75,33,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16178,2026-08-11,180111.83,0.0,16210.06,16210.06,0.0,212531.95,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16179,2026-08-09,21650.58,3897.1,0.0,0.0,0.0,25547.68,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16180,2026-08-10,13821.37,2487.85,0.0,0.0,0.0,16309.22,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16181,2026-08-10,125408.94,22573.61,0.0,0.0,0.0,147982.55,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16182,2026-08-12,24753.72,4455.67,0.0,0.0,0.0,29209.39,24,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16183,2026-08-06,129741.42,23353.46,0.0,0.0,0.0,153094.88,36,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16184,2026-08-03,102309.47,18415.7,0.0,0.0,0.0,120725.17,23,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16185,2026-08-09,6800.74,1224.13,0.0,0.0,0.0,8024.87,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16186,2026-08-12,157584.0,28365.12,0.0,0.0,0.0,185949.12,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16187,2026-08-09,96703.64,17406.66,0.0,0.0,0.0,114110.3,06,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16188,2026-08-03,209531.47,37715.66,0.0,0.0,0.0,247247.13,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16189,2026-08-10,67788.17,12201.87,0.0,0.0,0.0,79990.04,03,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16190,2026-08-06,224992.39,40498.63,0.0,0.0,0.0,265491.02,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16191,2026-08-02,164363.35,29585.4,0.0,0.0,0.0,193948.75,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16192,2026-08-01,114158.14,0.0,10274.23,10274.23,0.0,134706.6,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16193,2026-08-11,130392.25,23470.6,0.0,0.0,0.0,153862.85,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16194,2026-08-04,50283.85,9051.09,0.0,0.0,0.0,59334.94,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16195,2026-08-07,202135.77,0.0,18192.22,18192.22,0.0,238520.21,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16196,2026-08-14,55367.88,0.0,4983.11,4983.11,0.0,65334.1,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16197,2026-08-10,185247.12,33344.48,0.0,0.0,0.0,218591.6,03,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16198,2026-08-14,173988.71,31317.97,0.0,0.0,0.0,205306.68,06,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16199,2026-08-10,205375.77,36967.64,0.0,0.0,0.0,242343.41,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16200,2026-08-08,18320.05,3297.61,0.0,0.0,0.0,21617.66,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16201,2026-08-04,143877.42,25897.94,0.0,0.0,0.0,169775.36,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16202,2026-08-14,66821.48,12027.87,0.0,0.0,0.0,78849.35,36,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16203,2026-08-01,80925.88,14566.66,0.0,0.0,0.0,95492.54,33,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16204,2026-08-14,49325.19,8878.53,0.0,0.0,0.0,58203.72,29,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16205,2026-08-04,127400.21,22932.04,0.0,0.0,0.0,150332.25,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16206,2026-08-07,181392.47,0.0,16325.32,16325.32,0.0,214043.11,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16207,2026-08-07,152444.18,0.0,13719.98,13719.98,0.0,179884.14,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16208,2026-08-08,122643.02,22075.74,0.0,0.0,0.0,144718.76,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16209,2026-08-05,199775.78,35959.64,0.0,0.0,0.0,235735.42,19,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16210,2026-08-14,234767.17,42258.09,0.0,0.0,0.0,277025.26,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16211,2026-08-10,31279.09,5630.24,0.0,0.0,0.0,36909.33,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16212,2026-08-14,12643.98,0.0,1137.96,1137.96,0.0,14919.9,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16213,2026-08-14,7746.92,0.0,697.22,697.22,0.0,9141.36,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16214,2026-08-01,79344.4,14281.99,0.0,0.0,0.0,93626.39,06,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16215,2026-08-12,144187.17,25953.69,0.0,0.0,0.0,170140.86,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16216,2026-08-02,18116.77,3261.02,0.0,0.0,0.0,21377.79,07,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16217,2026-08-11,51742.43,9313.64,0.0,0.0,0.0,61056.07,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16218,2026-08-12,219728.94,39551.21,0.0,0.0,0.0,259280.15,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16219,2026-08-05,107284.32,19311.18,0.0,0.0,0.0,126595.5,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16220,2026-08-05,193758.7,0.0,17438.28,17438.28,0.0,228635.26,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16221,2026-08-02,79002.28,14220.41,0.0,0.0,0.0,93222.69,36,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16222,2026-08-08,232880.81,41918.55,0.0,0.0,0.0,274799.36,06,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16223,2026-08-13,229068.69,41232.36,0.0,0.0,0.0,270301.05,36,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16224,2026-08-11,187343.83,33721.89,0.0,0.0,0.0,221065.72,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16225,2026-08-13,12440.06,2239.21,0.0,0.0,0.0,14679.27,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16226,2026-08-08,47772.42,8599.04,0.0,0.0,0.0,56371.46,36,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16227,2026-08-02,182578.21,32864.08,0.0,0.0,0.0,215442.29,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16228,2026-08-14,222177.8,0.0,19996.0,19996.0,0.0,262169.8,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16229,2026-08-09,71917.97,0.0,6472.62,6472.62,0.0,84863.21,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16230,2026-08-12,142991.51,0.0,12869.24,12869.24,0.0,168729.99,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16231,2026-08-12,174491.37,31408.45,0.0,0.0,0.0,205899.82,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16232,2026-08-02,102397.04,18431.47,0.0,0.0,0.0,120828.51,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16233,2026-08-01,14104.49,2538.81,0.0,0.0,0.0,16643.3,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16234,2026-08-14,119096.89,21437.44,0.0,0.0,0.0,140534.33,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16235,2026-08-01,146306.37,26335.15,0.0,0.0,0.0,172641.52,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16236,2026-08-11,20437.51,0.0,1839.38,1839.38,0.0,24116.27,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16237,2026-08-05,178925.93,32206.67,0.0,0.0,0.0,211132.6,03,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16238,2026-08-08,54661.16,0.0,4919.5,4919.5,0.0,64500.16,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16239,2026-08-01,169454.43,30501.8,0.0,0.0,0.0,199956.23,06,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16240,2026-08-04,62530.53,11255.5,0.0,0.0,0.0,73786.03,23,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16241,2026-08-13,5477.4,0.0,492.97,492.97,0.0,6463.34,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16242,2026-08-01,219012.62,39422.27,0.0,0.0,0.0,258434.89,07,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16243,2026-08-14,111659.4,20098.69,0.0,0.0,0.0,131758.09,23,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16244,2026-08-08,199031.12,0.0,17912.8,17912.8,0.0,234856.72,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16245,2026-08-14,186918.86,0.0,16822.7,16822.7,0.0,220564.26,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16246,2026-08-06,26661.92,4799.15,0.0,0.0,0.0,31461.07,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16247,2026-08-08,206074.98,37093.5,0.0,0.0,0.0,243168.48,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16248,2026-08-03,96450.53,17361.1,0.0,0.0,0.0,113811.63,33,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16249,2026-08-06,182918.66,32925.36,0.0,0.0,0.0,215844.02,36,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16250,2026-08-03,83574.25,15043.36,0.0,0.0,0.0,98617.61,33,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16251,2026-08-06,104715.4,18848.77,0.0,0.0,0.0,123564.17,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16252,2026-08-07,96166.93,17310.05,0.0,0.0,0.0,113476.98,19,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16253,2026-08-13,76650.14,13797.03,0.0,0.0,0.0,90447.17,24,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16254,2026-08-11,189156.51,34048.17,0.0,0.0,0.0,223204.68,23,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16255,2026-08-11,137855.81,0.0,12407.02,12407.02,0.0,162669.85,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16256,2026-08-07,26179.16,4712.25,0.0,0.0,0.0,30891.41,24,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16257,2026-08-03,86537.0,15576.66,0.0,0.0,0.0,102113.66,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16258,2026-08-11,119306.02,21475.08,0.0,0.0,0.0,140781.1,24,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16259,2026-08-09,216140.99,38905.38,0.0,0.0,0.0,255046.37,03,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16260,2026-08-01,89146.17,16046.31,0.0,0.0,0.0,105192.48,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16261,2026-08-14,245764.95,44237.69,0.0,0.0,0.0,290002.64,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16262,2026-08-10,88704.22,15966.76,0.0,0.0,0.0,104670.98,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16263,2026-08-14,187474.5,33745.41,0.0,0.0,0.0,221219.91,07,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16264,2026-08-13,145554.68,26199.84,0.0,0.0,0.0,171754.52,23,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16265,2026-08-13,55424.13,9976.34,0.0,0.0,0.0,65400.47,23,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16266,2026-08-07,25027.13,0.0,2252.44,2252.44,0.0,29532.01,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16267,2026-08-02,247673.46,44581.22,0.0,0.0,0.0,292254.68,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16268,2026-08-01,132294.37,23812.99,0.0,0.0,0.0,156107.36,33,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16269,2026-08-01,67405.7,12133.03,0.0,0.0,0.0,79538.73,19,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16270,2026-08-11,235861.02,42454.98,0.0,0.0,0.0,278316.0,33,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16271,2026-08-04,172582.62,0.0,15532.44,15532.44,0.0,203647.5,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16272,2026-08-06,124849.1,22472.84,0.0,0.0,0.0,147321.94,03,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16273,2026-08-12,209934.85,37788.27,0.0,0.0,0.0,247723.12,24,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16274,2026-08-09,234547.38,42218.53,0.0,0.0,0.0,276765.91,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16275,2026-08-11,205743.42,37033.82,0.0,0.0,0.0,242777.24,33,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16276,2026-08-10,91027.92,16385.03,0.0,0.0,0.0,107412.95,29,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16277,2026-08-12,189133.55,34044.04,0.0,0.0,0.0,223177.59,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16278,2026-08-04,161914.99,29144.7,0.0,0.0,0.0,191059.69,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16279,2026-08-03,209415.57,0.0,18847.4,18847.4,0.0,247110.37,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16280,2026-08-13,51141.13,9205.4,0.0,0.0,0.0,60346.53,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16281,2026-08-13,242473.71,0.0,21822.63,21822.63,0.0,286118.97,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16282,2026-08-02,126324.71,22738.45,0.0,0.0,0.0,149063.16,03,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16283,2026-08-02,175259.66,31546.74,0.0,0.0,0.0,206806.4,36,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16284,2026-08-04,190171.14,34230.81,0.0,0.0,0.0,224401.95,06,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16285,2026-08-14,56264.79,10127.66,0.0,0.0,0.0,66392.45,06,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16286,2026-08-02,238129.89,42863.38,0.0,0.0,0.0,280993.27,07,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-16287,2026-08-01,8973.9,1615.3,0.0,0.0,0.0,10589.2,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16288,2026-08-02,55736.41,10032.55,0.0,0.0,0.0,65768.96,06,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-16289,2026-08-13,171717.97,30909.23,0.0,0.0,0.0,202627.2,23,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16290,2026-08-05,115886.84,20859.63,0.0,0.0,0.0,136746.47,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16291,2026-08-07,236494.28,42568.97,0.0,0.0,0.0,279063.25,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16292,2026-08-07,7589.27,1366.07,0.0,0.0,0.0,8955.34,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16293,2026-08-05,89076.55,16033.78,0.0,0.0,0.0,105110.33,19,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16294,2026-08-04,79427.72,14296.99,0.0,0.0,0.0,93724.71,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16295,2026-08-10,230291.14,41452.41,0.0,0.0,0.0,271743.55,19,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16296,2026-08-10,150367.37,27066.13,0.0,0.0,0.0,177433.5,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16297,2026-08-08,244368.3,43986.29,0.0,0.0,0.0,288354.59,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16298,2026-08-06,91116.75,0.0,8200.51,8200.51,0.0,107517.77,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-16299,2026-08-12,121031.38,21785.65,0.0,0.0,0.0,142817.03,06,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16300,2026-08-07,189464.9,34103.68,0.0,0.0,0.0,223568.58,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16301,2026-08-02,108561.91,19541.14,0.0,0.0,0.0,128103.05,03,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16302,2026-08-10,220755.76,39736.04,0.0,0.0,0.0,260491.8,19,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16303,2026-08-08,248686.39,44763.55,0.0,0.0,0.0,293449.94,07,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16304,2026-08-01,240878.22,43358.08,0.0,0.0,0.0,284236.3,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-16305,2026-08-02,121343.59,21841.85,0.0,0.0,0.0,143185.44,03,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16306,2026-08-02,25326.35,4558.74,0.0,0.0,0.0,29885.09,33,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16307,2026-08-14,180324.08,0.0,16229.17,16229.17,0.0,212782.42,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16308,2026-08-02,116398.12,20951.66,0.0,0.0,0.0,137349.78,36,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16309,2026-08-06,64137.77,0.0,5772.4,5772.4,0.0,75682.57,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16310,2026-08-01,84103.76,0.0,7569.34,7569.34,0.0,99242.44,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16311,2026-08-13,177489.82,31948.17,0.0,0.0,0.0,209437.99,33,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16312,2026-08-04,155360.73,0.0,13982.47,13982.47,0.0,183325.67,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-16313,2026-08-01,172536.83,31056.63,0.0,0.0,0.0,203593.46,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-16314,2026-08-14,170434.46,30678.2,0.0,0.0,0.0,201112.66,19,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16315,2026-08-09,113885.34,0.0,10249.68,10249.68,0.0,134384.7,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-16316,2026-08-03,118479.09,21326.24,0.0,0.0,0.0,139805.33,33,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16317,2026-08-10,100103.64,0.0,9009.33,9009.33,0.0,118122.3,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16318,2026-08-09,165157.07,29728.27,0.0,0.0,0.0,194885.34,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16319,2026-08-05,148486.96,0.0,13363.83,13363.83,0.0,175214.62,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-16320,2026-08-09,125319.26,0.0,11278.73,11278.73,0.0,147876.72,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-16321,2026-08-08,76880.42,13838.48,0.0,0.0,0.0,90718.9,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16322,2026-08-01,76120.23,13701.64,0.0,0.0,0.0,89821.87,07,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-16323,2026-08-07,31870.27,5736.65,0.0,0.0,0.0,37606.92,24,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-16324,2026-08-14,23821.06,4287.79,0.0,0.0,0.0,28108.85,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-16325,2026-08-08,66015.45,0.0,5941.39,5941.39,0.0,77898.23,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-16326,2026-08-13,187410.04,33733.81,0.0,0.0,0.0,221143.85,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-16327,2026-08-03,194253.35,34965.6,0.0,0.0,0.0,229218.95,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-16328,2026-08-05,49756.06,0.0,4478.05,4478.05,0.0,58712.16,27,INV
